"brand","model","color","price","km","year","transmission","eng_capacity","fuel_type","consumption","drive_type","location","link","insertdate","id","eng_power_kw","eng_power_hp","age"
"Audi","A5","Blue",50449,22400,2020,"Automatic",2999,"Hybrid",5.5,"4x2","Italy","https://carvago.com/car/37600513/audi-a5-120-kw","24/08/2022","37600513",120,163,2
"BMW","420","Other interior color",31699,43606,2019,"Automatic",1995,"Diesel",4,"4x2","France","https://carvago.com/car/50804517/bmw-420-142-kw","24/08/2022","50804517",142,193,3
"Audi","A3","Black",37299,100,2022,"Automatic",1395,"Hybrid",1.4,"4x2","Germany","https://carvago.com/car/51489782/audi-a3-150-kw","24/08/2022","51489782",150,204,0
"BMW","220","Grey",30499,35173,2019,"Automatic",1995,"Diesel",4.8,"4x4","Germany","https://carvago.com/car/48636720/bmw-220-140-kw","24/08/2022","48636720",140,190,3
"Seat","Leon","White",5899,148500,2009,"Manual",1798,"Petrol",7,"4x2","Germany","https://carvago.com/car/51525470/seat-leon-118-kw","24/08/2022","51525470",118,160,13
"Cadillac","XT4","Grey",39399,0,2022,"Automatic",1995,"Petrol",8.8,"4x4","Germany","https://carvago.com/car/51448418/cadillac-xt4-350t-awd-169-kw","24/08/2022","51448418",169,230,0
"BMW","220","Silver",22199,88599,2019,"Automatic",1995,"Diesel",4.6,"4x2","Germany","https://carvago.com/car/49504870/bmw-220-140-kw","24/08/2022","49504870",140,190,3
"Mercedes-Benz","C 400","Grey",52049,1450,2021,"Automatic",2996,"Petrol",7.9,"4x4","Germany","https://carvago.com/car/49558658/mercedes-benz-c-400-t-4matic-avantgarde-245-kw","24/08/2022","49558658",245,333,1
"Alfa Romeo","Giulietta","Red",22099,13643,2018,"Automatic",1598,"Diesel",3.8,"4x2","Netherlands","https://carvago.com/car/46422361/alfa-romeo-giulietta-1-6-16v-tct-super-88-kw","24/08/2022","46422361",88,120,4
"BMW","X1","Black",33549,36409,2021,"Automatic",1995,"Diesel",4.3,"4x2","Italy","https://carvago.com/car/50819016/bmw-x1-110-kw","24/08/2022","50819016",110,150,1
"Jeep","Renegade","Other interior color",26149,28415,2021,"Manual",1598,"Diesel",4.8,"4x2","Spain","https://carvago.com/car/51013474/jeep-renegade-96-kw","24/08/2022","51013474",96,131,1
"BMW","220","Grey",24649,47600,2019,"Automatic",1995,"Diesel",4.4,"4x2","Germany","https://carvago.com/car/50808737/bmw-220-140-kw","24/08/2022","50808737",140,190,3
"Suzuki","Jimny","Black",21849,5000,2021,"Manual",1462,"Petrol",8,"4x4","Sweden","https://carvago.com/car/50355805/suzuki-jimny-75-kw","24/08/2022","50355805",75,102,1
"Nissan","Pixo","Black",3299,84004,2010,"Manual",996,"Petrol",4.4,"4x2","Germany","https://carvago.com/car/46968153/nissan-pixo-1-0-50-kw","24/08/2022","46968153",50,68,12
"Dodge","Charger","Grey",39799,58000,2018,"Automatic",6417,"Petrol",NA,NA,"Germany","https://carvago.com/car/51151030/dodge-charger-362-kw","24/08/2022","51151030",362,492,4
"BMW","218","Other interior color",34849,18000,2021,"Automatic",1995,"Diesel",5,"4x2","France","https://carvago.com/car/49434352/bmw-218-112-kw","24/08/2022","49434352",112,152,1
"MG","ZS","Red",30499,2500,2022,"Automatic",2497,"Electric",NA,NA,"Germany","https://carvago.com/car/50558842/mg-zs-130-kw","24/08/2022","50558842",130,177,0
"Hyundai","i10","Blue",3299,132400,2009,"Manual",1248,"Petrol",5,"4x2","Germany","https://carvago.com/car/51251879/hyundai-i10-1-2-classic-57-kw","24/08/2022","51251879",57,77,13
"BMW","220","Silver",26199,56400,2019,"Automatic",1995,"Diesel",4.6,"4x2","Germany","https://carvago.com/car/47099039/bmw-220-140-kw","24/08/2022","47099039",140,190,3
"BMW","120","Grey",25899,15790,2019,"Automatic",1995,"Diesel",5,"4x4","Sweden","https://carvago.com/car/51084085/bmw-120-140-kw","24/08/2022","51084085",140,190,3
"SsangYong","Korando","Green",12399,92400,2017,"Manual",1998,"Petrol",7.5,"4x2","Germany","https://carvago.com/car/50114878/ssangyong-korando-2-0-2wd-quartz-110-kw","24/08/2022","50114878",110,150,5
"Peugeot","208","Red",29649,5858,2020,"Automatic",NA,"Electric",NA,NA,"France","https://carvago.com/car/48626609/peugeot-208-136-allure-100-kw","24/08/2022","48626609",100,136,2
"Jeep","Gladiator","Other interior color",53349,5500,2021,"Automatic",2987,"Diesel",7,"4x4","Italy","https://carvago.com/car/51487412/jeep-gladiator-3-0-v6-multijet-4wd-194-kw","24/08/2022","51487412",194,264,1
"Skoda","Kodiaq","Grey",23449,90452,2017,"Automatic",1968,"Diesel",6,"4x4","Poland","https://carvago.com/car/51473171/skoda-kodiaq-2-0-tdi-4x4-dsg-140-kw","24/08/2022","51473171",140,190,5
"Audi","Q2","Grey",36249,9552,2020,"Automatic",1984,"Petrol",6.4,"4x4","Germany","https://carvago.com/car/47590814/audi-q2-40-tfsi-s-quattro-tronic-140-kw","24/08/2022","47590814",140,190,2
"Abarth","595","Blue",23199,23452,2021,"Manual",1368,"Petrol",7,"4x2","Italy","https://carvago.com/car/47564661/abarth-595-121-kw","24/08/2022","47564661",121,165,1
"Mercedes-Benz","C 300","Silver",37249,25700,2019,"Automatic",1991,"Petrol",7,"4x2","Germany","https://carvago.com/car/49578488/mercedes-benz-c-300-t-190-kw","24/08/2022","49578488",190,258,3
"BMW","i3","Other interior color",34949,6000,2022,"Automatic",NA,"Electric",NA,NA,"France","https://carvago.com/car/51388341/bmw-i3-120-ah-127-kw","24/08/2022","51388341",127,173,0
"Cadillac","XT4","Black",42449,1000,2022,"Automatic",1995,"Diesel",6.4,"4x2","Germany","https://carvago.com/car/44228143/cadillac-xt4-350d-128-kw","24/08/2022","44228143",128,174,0
"BMW","220","Blue",28799,39900,2020,"Automatic",1995,"Diesel",5,"4x2","Germany","https://carvago.com/car/51491425/bmw-220-140-kw","24/08/2022","51491425",140,190,2
"Renault","Master","White",14749,152386,2017,"Manual",2298,"Diesel",7,"4x2","Netherlands","https://carvago.com/car/51539922/renault-master-125-kw","24/08/2022","51539922",125,170,5
"MG","ZS","Blue",30499,2500,2022,"Automatic",2497,"Electric",NA,NA,"Germany","https://carvago.com/car/50556680/mg-zs-130-kw","24/08/2022","50556680",130,177,0
"BMW","220","Silver",25599,68900,2019,"Automatic",1995,"Diesel",4.6,"4x2","Germany","https://carvago.com/car/47059758/bmw-220-140-kw","24/08/2022","47059758",140,190,3
"BMW","740","Black",53099,56950,2019,"Automatic",2998,"Petrol",6.8,"4x2","Germany","https://carvago.com/car/50711406/bmw-740-240-kw","24/08/2022","50711406",240,326,3
"BMW","740","Black",61499,32990,2019,"Automatic",2993,"Diesel",6,"4x4","Germany","https://carvago.com/car/49244297/bmw-740-d-xdrive-235-kw","24/08/2022","49244297",235,320,3
"Audi","A6","Grey",41349,52000,2019,"Automatic",2967,"Diesel",5,"4x4","Belgium","https://carvago.com/car/50992628/audi-a6-160-kw","24/08/2022","50992628",160,218,3
"Volvo","V90","Black",27849,52290,2019,"Automatic",1969,"Diesel",5,"4x4","Sweden","https://carvago.com/car/51139556/volvo-v90-d4-awd-momentum-140-kw","24/08/2022","51139556",140,190,3
"Ford","Mustang Mach-E","Black",58499,1850,2022,"Automatic",9999,"Electric",NA,NA,"Germany","https://carvago.com/car/50880053/ford-mustang-mach-e-range-rwd-190-kw","24/08/2022","50880053",190,258,0
"Nissan","Navara","White",26299,74545,2016,"Manual",2298,"Diesel",6,"4x4","Germany","https://carvago.com/car/50168357/nissan-navara-dc-4x4-eu6-s-s-140-kw","24/08/2022","50168357",140,190,6
"Audi","A5","Black",35599,14560,2020,"Automatic",1984,"Petrol",6.5,"4x4","Sweden","https://carvago.com/car/51378951/audi-a5-coupe-45-tfsi-quattro-180-kw","24/08/2022","51378951",180,245,2
"Opel","Astra","Blue",4399,128000,2010,"Manual",1598,"Petrol",6.8,"4x2","Germany","https://carvago.com/car/51564350/opel-astra-stationwagon-1-6-edition-85-kw","24/08/2022","51564350",85,116,12
"Peugeot","208","White",8899,101230,2018,"Manual",1560,"Diesel",3,"4x2","France","https://carvago.com/car/50972994/peugeot-208-blue-hdi-100-73-kw","24/08/2022","50972994",73,99,4
"Alfa Romeo","Giulia","Red",20149,74121,2018,"Manual",2200,"Diesel",4,"4x2","Spain","https://carvago.com/car/51519196/alfa-romeo-giulia-100-kw","24/08/2022","51519196",100,136,4
"BMW","220","Silver",25149,69988,2019,"Automatic",1995,"Diesel",4.6,"4x2","Germany","https://carvago.com/car/48348294/bmw-220-140-kw","24/08/2022","48348294",140,190,3
"Kia","Optima","Grey",17549,51000,2019,"Manual",1999,"Petrol",8,"4x2","Poland","https://carvago.com/car/51571691/kia-optima-2-0-120-kw","24/08/2022","51571691",120,163,3
"Renault","Koleos","White",30349,74000,2021,"Automatic",1997,"Diesel",5.7,"4x4","Germany","https://carvago.com/car/49984570/renault-koleos-blue-dci-190-4wd-initiale-paris-135-kw","24/08/2022","49984570",135,184,1
"Cadillac","XT4","Silver",39399,11,2022,"Automatic",1995,"Petrol",9.6,"4x4","Germany","https://carvago.com/car/51434802/cadillac-xt4-350t-awd-169-kw","24/08/2022","51434802",169,230,0
"Volkswagen","Passat","Silver",17549,100956,2019,"Manual",1968,"Diesel",4,"4x2","Poland","https://carvago.com/car/51063829/volkswagen-passat-2-0-tdi-scr-trendline-110-kw","24/08/2022","51063829",110,150,3
"Volkswagen","Tiguan Allspace","White",39249,21640,2021,"Automatic",1968,"Diesel",6,"4x4","Sweden","https://carvago.com/car/50849553/volkswagen-tiguan-allspace-147-kw","24/08/2022","50849553",147,200,1
"Mercedes-Benz","E 63 AMG","Brown",52299,34000,2015,"Automatic",5461,"Petrol",10.5,"4x4","Germany","https://carvago.com/car/34668213/mercedes-benz-e-63-amg-e-t-s-4matic-mct-430-kw","24/08/2022","34668213",430,585,7
"Volvo","V60","Blue",36399,3770,2022,"Automatic",1969,"Diesel",6,"4x2","Sweden","https://carvago.com/car/50634810/volvo-v60-146-kw","24/08/2022","50634810",146,199,0
"BMW","220","Blue",27199,23600,2019,"Automatic",1995,"Diesel",4.4,"4x2","Germany","https://carvago.com/car/48368044/bmw-220-140-kw","24/08/2022","48368044",140,190,3
"BMW","220","Silver",23199,79900,2019,"Automatic",1995,"Diesel",4.6,"4x2","Germany","https://carvago.com/car/49500602/bmw-220-140-kw","24/08/2022","49500602",140,190,3
"DS Automobiles","DS7 Crossback","Grey",41799,16000,2021,"Automatic",1598,"Hybrid",1.5,"4x4","Italy","https://carvago.com/car/51108325/ds-automobiles-ds7-crossback-221-kw","24/08/2022","51108325",221,300,1
"Mercedes-Benz","CLS 450","Black",74249,22860,2020,"Automatic",2999,"Petrol",8,"4x4","Germany","https://carvago.com/car/47211527/mercedes-benz-cls-450-4matic-270-kw","24/08/2022","47211527",270,367,2
"Land Rover","Range Rover Evoque","Red",19599,71000,2012,"Automatic",2000,"Petrol",8,"4x4","Poland","https://carvago.com/car/51164684/land-rover-range-rover-evoque-2-0-si4-4wd-177-kw","24/08/2022","51164684",177,241,10
"Volvo","V60","Blue",32149,30240,2021,"Automatic",1969,"Diesel",6,"4x2","Sweden","https://carvago.com/car/51511952/volvo-v60-momentum-146-kw","24/08/2022","51511952",146,199,1
"Mercedes-Benz","A 250","Black",36199,5863,2022,"Manual",1332,"Hybrid",7,"4x2","Germany","https://carvago.com/car/51190797/mercedes-benz-a-250-e-118-kw","24/08/2022","51190797",118,160,0
"Ford","Ranger","Blue",45799,1000,2022,"Automatic",1998,"Diesel",9.1,"4x4","Germany","https://carvago.com/car/51307113/ford-ranger-157-kw","24/08/2022","51307113",157,213,0
"Volvo","V90","Black",23099,121140,2019,"Automatic",1969,"Diesel",5,"4x4","Sweden","https://carvago.com/car/50802009/volvo-v90-d4-awd-momentum-140-kw","24/08/2022","50802009",140,190,3
"Land Rover","Range Rover Velar","Silver",50349,66550,2019,"Automatic",2993,"Diesel",7.6,"4x4","Germany","https://carvago.com/car/50929120/land-rover-range-rover-velar-221-kw","24/08/2022","50929120",221,300,3
"Lexus","UX","Grey",33049,22139,2020,"Automatic",1987,"Other fuel type",4.1,"4x2","Spain","https://carvago.com/car/51276896/lexus-ux-135-kw","24/08/2022","51276896",135,184,2
"Mercedes-Benz","GLC 300",NA,35549,1e+05,2019,"Automatic",1991,"Petrol",8,"4x4","Slovakia","https://carvago.com/car/51290523/mercedes-benz-glc-300-4matic-coupe-180-kw","24/08/2022","51290523",180,245,3
"Cadillac","XT4","Black",41149,11,2022,"Automatic",1995,"Diesel",6.7,"4x4","Germany","https://carvago.com/car/51486812/cadillac-xt4-350d-awd-128-kw","24/08/2022","51486812",128,174,0
"BMW","540","Black",45449,53066,2020,"Automatic",2998,"Petrol",6.8,"4x2","Germany","https://carvago.com/car/51185209/bmw-540-i-250-kw","24/08/2022","51185209",250,340,2
"Audi","Q3","White",37149,23400,2019,"Automatic",1984,"Petrol",7.3,"4x4","Germany","https://carvago.com/car/51243364/audi-q3-45-tfsi-s-quattro-tronic-169-kw","24/08/2022","51243364",169,230,3
"Mercedes-Benz","E 220","Silver",43699,26300,2020,"Automatic",1950,"Diesel",4.8,"4x2","Germany","https://carvago.com/car/49507295/mercedes-benz-e-220-d-t-avantgarde-143-kw","24/08/2022","49507295",143,194,2
"Volkswagen","Tiguan Allspace","Silver",39249,23980,2021,"Automatic",1968,"Diesel",6,"4x4","Sweden","https://carvago.com/car/50937731/volkswagen-tiguan-allspace-147-kw","24/08/2022","50937731",147,200,1
"BMW","220","Silver",25649,85700,2019,"Automatic",1995,"Diesel",4.6,"4x4","Germany","https://carvago.com/car/49347436/bmw-220-140-kw","24/08/2022","49347436",140,190,3
"Mercedes-Benz","C 300","White",42449,17068,2021,"Automatic",1950,"Diesel",5.3,"4x4","Germany","https://carvago.com/car/50980909/mercedes-benz-c-300-d-t-4matic-avantgarde-180-kw","24/08/2022","50980909",180,245,1
"Volvo","V90","Grey",39249,6990,2022,"Automatic",1969,"Diesel",5,"4x2","Sweden","https://carvago.com/car/51473589/volvo-v90-146-kw","24/08/2022","51473589",146,199,0
"Volkswagen","Tiguan Allspace","Silver",38299,56990,2021,"Automatic",1968,"Diesel",6,"4x4","Sweden","https://carvago.com/car/50887459/volkswagen-tiguan-allspace-147-kw","24/08/2022","50887459",147,200,1
"Volkswagen","Passat Alltrack","White",35449,19500,2021,"Automatic",1968,"Diesel",8,"4x4","Sweden","https://carvago.com/car/51560596/volkswagen-passat-alltrack-147-kw","24/08/2022","51560596",147,200,1
"Volvo","XC40","White",33549,104000,2018,"Automatic",19690,"Diesel",5,"4x2","Luxembourg","https://carvago.com/car/49766512/volvo-xc40-d3-110-kw","24/08/2022","49766512",110,150,4
"Cadillac","XT4","Black",39399,11,2022,"Automatic",1998,"Petrol",9.6,"4x4","Germany","https://carvago.com/car/51512329/cadillac-xt4-350t-awd-169-kw","24/08/2022","51512329",169,230,0
"Renault","Talisman","Other interior color",21349,131000,2020,"Manual",1997,"Diesel",5,"4x2","France","https://carvago.com/car/50869275/renault-talisman-estate-bluedci-200-149-kw","24/08/2022","50869275",149,203,2
"Kia","Stonic","Grey",22649,15499,2021,"Automatic",998,"Hybrid",4.7,"4x2","Spain","https://carvago.com/car/48140006/kia-stonic-88-kw","24/08/2022","48140006",88,120,1
"BMW","218","White",29199,17288,2020,"Automatic",1995,"Diesel",4.6,"4x2","Germany","https://carvago.com/car/50900533/bmw-218-110-kw","24/08/2022","50900533",110,150,2
"BMW","M135","Black",42949,21000,2021,"Automatic",2979,"Petrol",7.8,"4x4","Italy","https://carvago.com/car/49122846/bmw-m135-i-xdrive-225-kw","24/08/2022","49122846",225,306,1
"BMW","740","Grey",60599,86060,2019,"Automatic",2993,"Diesel",6,"4x4","Germany","https://carvago.com/car/51397965/bmw-740-d-xdrive-235-kw","24/08/2022","51397965",235,320,3
"Mercedes-Benz","E 220","Black",41499,38352,2020,"Automatic",1950,"Diesel",4.8,"4x2","Germany","https://carvago.com/car/50568496/mercedes-benz-e-220-d-t-avantgarde-143-kw","24/08/2022","50568496",143,194,2
"Volkswagen","up!","Gold",9299,26829,2017,"Manual",999,"Petrol",4,"4x2","Poland","https://carvago.com/car/51567360/volkswagen-up-tsi-66-kw","24/08/2022","51567360",66,90,5
"BMW","135","Black",51349,32800,2021,"Automatic",2979,"Petrol",8,"4x4","Italy","https://carvago.com/car/15120825/bmw-135-225-kw","24/08/2022","15120825",225,306,1
"Seat","Ibiza","Grey",5349,52388,2012,"Manual",1198,"Petrol",5.4,"4x2","Germany","https://carvago.com/car/51490331/seat-ibiza-1-2-12v-style-51-kw","24/08/2022","51490331",51,69,10
"MG","ZS","Blue",30999,3156,2022,"Automatic",2497,"Electric",NA,NA,"Germany","https://carvago.com/car/50715616/mg-zs-130-kw","24/08/2022","50715616",130,177,0
"BMW","420","Black",27949,49500,2018,"Manual",1998,"Petrol",6,"4x4","Poland","https://carvago.com/car/50070186/bmw-420-sport-line-135-kw","24/08/2022","50070186",135,184,4
"BMW","M3","Grey",33049,83000,2011,"Manual",3999,"Petrol",NA,NA,"Germany","https://carvago.com/car/51370565/bmw-m3-309-kw","24/08/2022","51370565",309,420,11
"Alfa Romeo","Stelvio","Black",52149,1899,2022,"Automatic",1995,"Petrol",7,"4x4","Poland","https://carvago.com/car/49847138/alfa-romeo-stelvio-2-0-turbo-16v-206-kw","24/08/2022","49847138",206,280,0
"BMW","218","Grey",29949,18925,2021,"Automatic",1499,"Petrol",5.4,"4x2","Germany","https://carvago.com/car/49184412/bmw-218-advantage-100-kw","24/08/2022","49184412",100,136,1
"Nissan","Micra","Black",3699,96000,2010,"Manual",1240,"Petrol",5.9,"4x2","Germany","https://carvago.com/car/50511163/nissan-micra-1-2-48-kw","24/08/2022","50511163",48,65,12
"BMW","740","Grey",73099,49139,2019,"Automatic",2993,"Diesel",5.3,"4x4","Germany","https://carvago.com/car/48725451/bmw-740-d-xdrive-235-kw","24/08/2022","48725451",235,320,3
"BMW","340","Black",33599,57802,2018,"Automatic",2998,"Petrol",7,"4x2","Germany","https://carvago.com/car/50797083/bmw-340-i-touring-240-kw","24/08/2022","50797083",240,326,4
"Audi","A5","Blue",39949,12332,2020,"Automatic",1968,"Diesel",4.5,"4x2","Poland","https://carvago.com/car/51034726/audi-a5-140-kw","24/08/2022","51034726",140,190,2
"Volvo","V90 Cross Country","Blue",31599,66920,2019,"Automatic",1969,"Diesel",5.5,"4x4","Sweden","https://carvago.com/car/51066815/volvo-v90-cross-country-d4-awd-140-kw","24/08/2022","51066815",140,190,3
"Renault","Master","White",25649,5316,2021,"Manual",2299,"Diesel",6.7,"4x2","Italy","https://carvago.com/car/51444138/renault-master-99-kw","24/08/2022","51444138",99,135,1
"Audi","Q2","Other interior color",35649,26000,2022,"Manual",1968,"Diesel",5,"4x2","France","https://carvago.com/car/51377268/audi-q2-35-tdi-112-kw","24/08/2022","51377268",112,152,0
"BMW","X2","Grey",23449,73259,2019,"Automatic",1995,"Diesel",5,"4x4","Slovakia","https://carvago.com/car/51542556/bmw-x2-140-kw","24/08/2022","51542556",140,190,3
"Cadillac","XT4","Black",39399,50,2022,"Automatic",1995,"Diesel",6.4,"4x2","Germany","https://carvago.com/car/43939363/cadillac-xt4-350d-128-kw","24/08/2022","43939363",128,174,0
"Volkswagen","Arteon","Yellow",35249,25332,2021,"Automatic",1984,"Petrol",6,"4x2","Germany","https://carvago.com/car/50293842/volkswagen-arteon-2-0-tsi-dsg-r-line-140-kw","24/08/2022","50293842",140,190,1
"Peugeot","208","White",8949,89630,2017,"Manual",1560,"Diesel",3,"4x2","France","https://carvago.com/car/50917196/peugeot-208-1-6-55-kw","24/08/2022","50917196",55,75,5
"Peugeot","3008","Grey",13399,101759,2016,"Automatic",1560,"Diesel",4.3,"4x2","France","https://carvago.com/car/50632202/peugeot-3008-120-eat6-stop-start-active-88-kw","24/08/2022","50632202",88,120,6
"MG","ZS","Blue",30999,3112,2022,"Automatic",2497,"Electric",NA,NA,"Germany","https://carvago.com/car/50730974/mg-zs-130-kw","24/08/2022","50730974",130,177,0
"Audi","S3","Blue",45799,23500,2020,"Automatic",2000,"Petrol",7,"4x4","Germany","https://carvago.com/car/51450852/audi-s3-221-kw","24/08/2022","51450852",221,300,2
"Opel","Movano","White",29849,27759,2020,"Manual",2299,"Diesel",7,"4x2","Netherlands","https://carvago.com/car/49836586/opel-movano-107-kw","24/08/2022","49836586",107,145,2
"Volvo","V90","Black",25449,90360,2018,"Automatic",1969,"Hybrid",7,"4x2","Sweden","https://carvago.com/car/51453425/volvo-v90-188-kw","24/08/2022","51453425",188,256,4
"DS Automobiles","DS7 Crossback","Black",47099,18301,2021,"Automatic",1600,"Electric",NA,NA,"Spain","https://carvago.com/car/51161646/ds-automobiles-ds7-crossback-so-chic-221-kw","24/08/2022","51161646",221,300,1
"MINI","John Cooper Works Countryman","Blue",30799,15800,2019,"Automatic",1998,"Petrol",6,"4x4","Germany","https://carvago.com/car/50548777/mini-john-cooper-works-countryman-170-kw","24/08/2022","50548777",170,231,3
"Dodge","RAM","White",63699,13500,2021,"Automatic",5700,"LPG",14.7,"4x4","Germany","https://carvago.com/car/51239666/dodge-ram-306-kw","24/08/2022","51239666",306,416,1
"Dodge","RAM","Black",59249,25,2022,"Automatic",5654,"Petrol",14.8,"4x4","Germany","https://carvago.com/car/51593214/dodge-ram-295-kw","25/08/2022","51593214",295,401,0
"Toyota","Hilux","White",20449,24570,2016,"Manual",2494,"Diesel",7.3,"4x4","Germany","https://carvago.com/car/51584386/toyota-hilux-d-cab-2-5-4d-f-4wd-106-kw","25/08/2022","51584386",106,144,6
"Opel","Antara","Black",7899,123500,2015,"Manual",2231,"Diesel",6.3,"4x2","Germany","https://carvago.com/car/51577135/opel-antara-2-2-cdti-ecoflex-selection-120-kw","25/08/2022","51577135",120,163,7
"Volkswagen","ID.4","Black",42949,6500,2022,"Automatic",NA,"Electric",NA,NA,"France","https://carvago.com/car/51592117/volkswagen-id-4-150-kw","25/08/2022","51592117",150,204,0
"Toyota","Land Cruiser","White",20949,144427,2012,"Manual",2982,"Diesel",8.2,"4x4","Germany","https://carvago.com/car/51587338/toyota-land-cruiser-3-0-140-kw","25/08/2022","51587338",140,190,10
"Renault","Master","White",13699,171291,2017,"Manual",2298,"Diesel",7,"4x2","Netherlands","https://carvago.com/car/51582171/renault-master-125-kw","25/08/2022","51582171",125,170,5
"Suzuki","SX4 S-Cross","Silver",9899,103000,2015,"Automatic",1586,"Petrol",6,"4x2","Germany","https://carvago.com/car/51589788/suzuki-sx4-s-cross-1-6-vvt-cvt-88-kw","25/08/2022","51589788",88,120,7
"Dacia","Sandero","Blue",3899,86717,2009,"Manual",1390,"Petrol",7,"4x2","Germany","https://carvago.com/car/51582711/dacia-sandero-1-4-mpi-ambiance-55-kw","25/08/2022","51582711",55,75,13
"BMW","120","White",21799,71220,2019,"Automatic",1995,"Diesel",5,"4x4","Sweden","https://carvago.com/car/51589995/bmw-120-140-kw","25/08/2022","51589995",140,190,3
"Toyota","Hilux","White",21499,119803,2018,"Manual",2393,"Diesel",7,"4x4","Germany","https://carvago.com/car/51579367/toyota-hilux-d-cab-2-4-4d-4wd-110-kw","25/08/2022","51579367",110,150,4
"Fiat","Tipo","Other interior color",16849,3800,2022,"Automatic",1598,"Diesel",3.7,"4x2","Italy","https://carvago.com/car/51527204/fiat-tipo-kombi-1-6-dct-lounge-88-kw","25/08/2022","51527204",88,120,0
"Volkswagen","Golf","Black",29799,27370,2022,"Automatic",1968,"Diesel",3.8,"4x2","Germany","https://carvago.com/car/51569993/volkswagen-golf-2-0-tdi-scr-dsg-110-kw","25/08/2022","51569993",110,150,0
"Nissan","Primastar","White",23199,8000,2022,"Manual",1997,"Diesel",8,"4x2","Netherlands","https://carvago.com/car/51548785/nissan-primastar-l1h1-96-kw","25/08/2022","51548785",96,131,0
"Citroen","C3 Aircross","White",10649,131843,2018,"Manual",1560,"Diesel",4,"4x2","France","https://carvago.com/car/51581770/citroen-c3-aircross-100-stop-start-73-kw","25/08/2022","51581770",73,99,4
"BMW","220","Grey",29699,29800,2020,"Automatic",1995,"Diesel",5,"4x2","Germany","https://carvago.com/car/51582932/bmw-220-140-kw","25/08/2022","51582932",140,190,2
"BMW","640 Gran Turismo","Black",51099,45711,2020,"Automatic",2998,"Petrol",8,"4x4","Germany","https://carvago.com/car/51589894/bmw-640-gran-turismo-i-xdrive-250-kw","25/08/2022","51589894",250,340,2
"Volvo","V60","Grey",32199,32760,2021,"Automatic",1969,"Diesel",6,"4x2","Sweden","https://carvago.com/car/51585674/volvo-v60-momentum-146-kw","25/08/2022","51585674",146,199,1
"Nissan","Leaf","Blue",26799,896,2021,"Automatic",NA,"Electric",NA,NA,"Germany","https://carvago.com/car/51581384/nissan-leaf-110-kw","25/08/2022","51581384",110,150,1
"Chevrolet","Niva","Grey",11899,16781,2017,"Manual",1690,"Petrol",9.5,"4x4","Germany","https://carvago.com/car/51167441/chevrolet-niva-1-7-4x4-59-kw","26/08/2022","51167441",59,80,5
"Peugeot","308","Blue",4749,86210,2010,"Manual",1598,"Petrol",7.5,"4x2","Germany","https://carvago.com/car/51603850/peugeot-308-sw-150-thp-110-kw","26/08/2022","51603850",110,150,12
"Chevrolet","Matiz","Red",3399,130000,2009,"Manual",796,"Petrol",5.2,"4x2","Germany","https://carvago.com/car/51539405/chevrolet-matiz-0-8-s-38-kw","26/08/2022","51539405",38,52,13
"Fiat","Talento","White",17749,70000,2019,"Manual",1598,"Diesel",6,"4x2","Germany","https://carvago.com/car/49874380/fiat-talento-l2h1-sx-92-kw","26/08/2022","49874380",92,125,3
"GMC","Acadia","Black",22449,96147,2011,"Automatic",3600,"Petrol",NA,NA,"Germany","https://carvago.com/car/44485010/gmc-acadia-205-kw","26/08/2022","44485010",205,279,11
"BMW","750","Grey",62499,73600,2019,"Automatic",2993,"Diesel",6.3,"4x4","Germany","https://carvago.com/car/50832263/bmw-750-d-xdrive-294-kw","26/08/2022","50832263",294,400,3
"Audi","Q2","Grey",35599,9552,2020,"Automatic",1984,"Petrol",6.4,"4x4","Germany","https://carvago.com/car/47755778/audi-q2-40-tfsi-s-quattro-tronic-140-kw","26/08/2022","47755778",140,190,2
"Audi","Q3","Red",42549,8388,2020,"Automatic",1984,"Petrol",7,"4x4","Germany","https://carvago.com/car/51542928/audi-q3-45-tfsi-s-quattro-tronic-169-kw","26/08/2022","51542928",169,230,2
"BMW","320","Black",40749,22350,2022,"Automatic",1995,"Diesel",5,"4x4","Germany","https://carvago.com/car/51595071/bmw-320-d-touring-xdrive-advantage-140-kw","26/08/2022","51595071",140,190,0
"Citroen","Berlingo","Black",10899,61700,2017,"Manual",1598,"Petrol",6.4,"4x2","Germany","https://carvago.com/car/51545026/citroen-berlingo-vti-95-selection-72-kw","26/08/2022","51545026",72,98,5
"Toyota","Aygo","Red",3599,136200,2009,"Manual",998,"Petrol",4.6,"4x2","Germany","https://carvago.com/car/50039141/toyota-aygo-50-kw","26/08/2022","50039141",50,68,13
"BAIC Motor","Senova X55","Black",24099,17000,2020,"Automatic",1499,"Petrol",7.3,"4x2","Germany","https://carvago.com/car/43891808/baic-motor-senova-x55-100-kw","26/08/2022","43891808",100,136,2
"Hyundai","i20","Blue",5149,73900,2012,"Manual",1248,"Petrol",4.9,"4x2","Germany","https://carvago.com/car/50974507/hyundai-i20-1-2-5-star-edition-63-kw","26/08/2022","50974507",63,86,10
"BMW","X1","Grey",42599,47300,2020,"Automatic",1995,"Diesel",5.2,"4x4","Germany","https://carvago.com/car/48747843/bmw-x1-170-kw","26/08/2022","48747843",170,231,2
